Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,edu_level,not_live_alone,age,num_child,has_child,num_family_member,single_parent,total_spent,PrWines,PrFruits,PrMeatProducts,PrFishProducts,PrSweetProducts,PrGoldProds,label
44989.0,26,98,0,106,49,10,106,5,5,1,5,6,2,1,48,1,1,2,0,369,0.2655826558265582,0.0,0.2872628726287263,0.1327913279132791,0.02710027100271,0.2872628726287263,A
38443.0,58,32,0,5,0,0,1,2,1,0,3,7,3,1,54,2,1,3,0,38,0.8421052631578947,0.0,0.131578947368421,0.0,0.0,0.0263157894736842,A
38593.0,42,51,12,49,17,24,24,3,4,1,3,8,1,0,44,1,1,1,1,177,0.288135593220339,0.0677966101694915,0.2768361581920904,0.096045197740113,0.135593220338983,0.135593220338983,D
64413.0,27,200,5,44,0,10,20,1,5,1,5,5,3,1,52,1,1,2,0,279,0.7168458781362007,0.017921146953405,0.1577060931899641,0.0,0.03584229390681,0.07168458781362,A
36959.0,56,25,6,25,6,0,0,2,2,0,3,8,3,1,41,1,1,2,0,62,0.4032258064516129,0.0967741935483871,0.4032258064516129,0.0967741935483871,0.0,0.0,D
61996.0,27,1050,12,144,0,0,24,3,6,4,8,5,3,1,45,1,1,2,0,1230,0.8536585365853658,0.0097560975609756,0.1170731707317073,0.0,0.0,0.0195121951219512,A
51287.0,10,117,0,22,13,0,30,3,4,1,3,7,2,1,54,2,1,3,0,182,0.6428571428571429,0.0,0.1208791208791208,0.0714285714285714,0.0,0.1648351648351648,A
13260.0,48,9,4,17,10,2,7,4,3,0,3,8,2,1,52,2,1,3,0,49,0.1836734693877551,0.0816326530612244,0.3469387755102041,0.2040816326530612,0.0408163265306122,0.1428571428571428,D
47472.0,39,56,0,11,0,0,8,2,2,0,4,5,3,1,56,2,1,3,0,75,0.7466666666666667,0.0,0.1466666666666666,0.0,0.0,0.1066666666666666,A
54603.0,85,145,13,46,17,2,4,6,4,2,4,7,3,1,66,2,1,3,0,227,0.6387665198237885,0.0572687224669603,0.2026431718061674,0.0748898678414096,0.0088105726872246,0.0176211453744493,A
45207.0,64,203,0,10,0,0,2,5,3,1,6,6,3,1,48,2,1,3,0,215,0.944186046511628,0.0,0.0465116279069767,0.0,0.0,0.0093023255813953,A
40689.0,69,270,3,27,39,6,99,7,7,1,5,8,2,1,71,1,1,2,0,444,0.6081081081081081,0.0067567567567567,0.0608108108108108,0.0878378378378378,0.0135135135135135,0.2229729729729729,A
47821.0,54,9,0,16,6,6,10,1,1,0,3,8,1,1,55,2,1,3,0,47,0.1914893617021276,0.0,0.3404255319148936,0.1276595744680851,0.1276595744680851,0.2127659574468085,D
27450.0,57,37,12,23,8,11,52,1,2,1,3,7,3,1,71,0,0,1,0,143,0.2587412587412587,0.0839160839160839,0.1608391608391608,0.0559440559440559,0.0769230769230769,0.3636363636363636,D
39453.0,64,46,0,7,0,0,2,2,2,0,3,6,2,1,39,1,1,2,0,55,0.8363636363636363,0.0,0.1272727272727272,0.0,0.0,0.0363636363636363,A
26850.0,10,31,1,13,7,2,9,4,2,1,4,4,1,1,51,2,1,3,0,63,0.492063492063492,0.0158730158730158,0.2063492063492063,0.1111111111111111,0.0317460317460317,0.1428571428571428,A
79800.0,65,1060,21,530,32,0,224,1,5,11,5,3,2,0,67,0,0,0,0,1867,0.5677557579003749,0.0112479914301017,0.2838778789501874,0.0171397964649169,0.0,0.1199785752544188,C
61794.0,74,264,47,188,54,47,11,2,4,4,10,2,3,1,61,1,1,2,0,611,0.4320785597381342,0.0769230769230769,0.3076923076923077,0.088379705400982,0.0769230769230769,0.0180032733224222,A
53863.0,4,399,4,30,6,4,30,3,7,1,7,7,2,1,67,1,1,2,0,473,0.8435517970401691,0.0084566596194503,0.0634249471458773,0.0126849894291754,0.0084566596194503,0.0634249471458773,A
24221.0,94,8,9,9,2,5,22,1,1,1,3,4,2,1,63,0,0,1,0,55,0.1454545454545454,0.1636363636363636,0.1636363636363636,0.0363636363636363,0.0909090909090909,0.4,D
39684.0,41,19,0,35,6,4,17,2,2,1,2,7,3,0,38,1,1,1,1,81,0.2345679012345679,0.0,0.4320987654320987,0.074074074074074,0.0493827160493827,0.2098765432098765,B
92163.0,25,817,183,797,106,163,20,0,5,11,5,2,3,1,47,0,0,1,0,2086,0.3916586768935762,0.0877277085330776,0.3820709491850431,0.0508149568552253,0.0781399808245445,0.009587727708533,C
69882.0,94,292,127,635,132,127,165,1,3,7,9,1,3,0,57,0,0,0,0,1478,0.1975642760487145,0.0859269282814614,0.4296346414073071,0.0893098782138024,0.0859269282814614,0.111637347767253,C
33178.0,9,12,6,2,11,2,16,1,1,0,3,4,2,1,45,1,1,2,0,49,0.2448979591836734,0.1224489795918367,0.0408163265306122,0.2244897959183673,0.0408163265306122,0.3265306122448979,D
59973.0,47,130,30,168,20,34,0,1,3,4,7,1,3,1,50,0,0,1,0,382,0.3403141361256545,0.0785340314136125,0.4397905759162304,0.0523560209424083,0.0890052356020942,0.0,C
17459.0,12,6,4,16,3,10,30,3,3,1,2,7,3,1,47,1,1,2,0,69,0.0869565217391304,0.0579710144927536,0.2318840579710145,0.0434782608695652,0.144927536231884,0.4347826086956521,D
23910.0,80,16,12,18,7,1,13,1,2,0,3,7,2,0,53,1,1,1,1,67,0.2388059701492537,0.1791044776119403,0.2686567164179104,0.1044776119402985,0.0149253731343283,0.1940298507462686,D
42169.0,20,19,0,9,0,0,2,2,1,0,3,8,3,1,53,2,1,3,0,30,0.6333333333333333,0.0,0.3,0.0,0.0,0.0666666666666666,A
26224.0,39,4,7,15,13,9,15,3,2,1,3,6,1,1,44,1,1,2,0,63,0.0634920634920634,0.1111111111111111,0.238095238095238,0.2063492063492063,0.1428571428571428,0.238095238095238,D
31089.0,57,31,3,31,2,8,4,3,3,0,4,8,2,1,41,1,1,2,0,79,0.3924050632911392,0.0379746835443038,0.3924050632911392,0.0253164556962025,0.1012658227848101,0.050632911392405,D
30081.0,27,36,0,2,0,0,4,1,1,0,3,7,2,0,61,1,1,1,1,42,0.8571428571428571,0.0,0.0476190476190476,0.0,0.0,0.0952380952380952,B
62807.0,83,526,28,135,10,21,99,3,5,3,12,5,2,1,62,1,1,2,0,819,0.6422466422466423,0.0341880341880341,0.1648351648351648,0.0122100122100122,0.0256410256410256,0.1208791208791208,A
72906.0,79,400,32,519,71,75,54,1,3,4,9,1,2,0,67,0,0,0,0,1151,0.3475238922675934,0.0278019113814074,0.4509122502172024,0.0616854908774978,0.0651607298001737,0.0469157254561251,C
61467.0,69,410,16,114,0,5,49,3,5,2,10,5,3,1,74,2,1,3,0,594,0.6902356902356902,0.0269360269360269,0.1919191919191919,0.0,0.0084175084175084,0.0824915824915824,A
49618.0,77,80,3,26,4,2,14,4,3,1,3,7,3,1,56,2,1,3,0,129,0.6201550387596899,0.0232558139534883,0.2015503875968992,0.0310077519379844,0.0155038759689922,0.1085271317829457,A
21888.0,15,88,10,46,2,3,64,4,5,1,2,10,3,0,36,1,1,1,1,213,0.4131455399061033,0.0469483568075117,0.215962441314554,0.0093896713615023,0.0140845070422535,0.3004694835680751,B
42429.0,99,55,0,6,2,0,4,2,1,1,3,5,2,0,49,1,1,1,1,67,0.8208955223880597,0.0,0.0895522388059701,0.0298507462686567,0.0,0.0597014925373134,B
26150.0,61,5,1,13,3,5,1,1,1,0,3,7,2,0,66,3,1,3,1,28,0.1785714285714285,0.0357142857142857,0.4642857142857143,0.1071428571428571,0.1785714285714285,0.0357142857142857,D
30801.0,23,8,4,5,15,2,11,2,1,0,3,7,1,1,47,1,1,2,0,45,0.1777777777777777,0.0888888888888888,0.1111111111111111,0.3333333333333333,0.0444444444444444,0.2444444444444444,D
81168.0,84,410,0,592,147,22,22,1,6,4,7,3,2,1,57,0,0,1,0,1193,0.3436714165968147,0.0,0.4962279966471081,0.1232187761944677,0.0184409052808046,0.0184409052808046,C
26877.0,74,101,13,76,20,18,40,2,3,1,6,6,3,0,53,0,0,0,0,268,0.376865671641791,0.0485074626865671,0.2835820895522388,0.0746268656716417,0.0671641791044776,0.1492537313432835,B
45006.0,90,162,25,53,16,0,10,1,3,1,7,3,3,0,78,0,0,0,0,266,0.6090225563909775,0.093984962406015,0.1992481203007518,0.0601503759398496,0.0,0.037593984962406,B
18978.0,41,2,8,1,4,7,15,1,1,0,3,8,1,1,49,1,1,2,0,37,0.054054054054054,0.2162162162162162,0.027027027027027,0.1081081081081081,0.1891891891891892,0.4054054054054054,D
22574.0,28,25,0,8,2,0,2,2,2,0,3,7,2,1,55,3,1,4,0,37,0.6756756756756757,0.0,0.2162162162162162,0.054054054054054,0.0,0.054054054054054,A
48240.0,73,389,91,248,64,49,41,3,6,3,13,5,3,0,53,0,0,0,0,882,0.4410430839002268,0.1031746031746031,0.2811791383219955,0.0725623582766439,0.0555555555555555,0.046485260770975,C
45837.0,88,215,13,87,17,17,24,5,6,2,5,7,2,1,48,2,1,3,0,373,0.5764075067024129,0.03485254691689,0.2332439678284182,0.0455764075067024,0.0455764075067024,0.064343163538874,A
35791.0,94,27,0,5,0,0,3,2,1,0,3,8,3,0,57,3,1,3,1,35,0.7714285714285715,0.0,0.1428571428571428,0.0,0.0,0.0857142857142857,B
162397.0,31,85,1,16,2,1,2,0,0,0,1,1,3,1,46,2,1,3,0,107,0.794392523364486,0.0093457943925233,0.1495327102803738,0.0186915887850467,0.0093457943925233,0.0186915887850467,A
54162.0,31,5,6,10,6,5,10,1,1,0,3,4,2,0,44,2,1,2,1,42,0.119047619047619,0.1428571428571428,0.238095238095238,0.1428571428571428,0.119047619047619,0.238095238095238,D
30522.0,6,179,8,83,19,11,26,5,1,2,9,2,3,1,62,1,1,2,0,326,0.549079754601227,0.0245398773006134,0.254601226993865,0.058282208588957,0.0337423312883435,0.0797546012269938,A
54456.0,23,352,0,27,10,0,15,3,6,1,7,6,3,1,61,1,1,2,0,404,0.8712871287128713,0.0,0.0668316831683168,0.0247524752475247,0.0,0.0371287128712871,A
31632.0,92,17,8,12,11,15,32,1,2,1,2,7,2,0,51,0,0,0,0,95,0.1789473684210526,0.0842105263157894,0.1263157894736842,0.1157894736842105,0.1578947368421052,0.3368421052631579,D
72298.0,52,625,35,169,58,17,35,1,4,3,6,1,2,0,73,0,0,0,0,939,0.6656017039403621,0.0372736954206602,0.1799787007454739,0.0617678381256656,0.0181043663471778,0.0372736954206602,C
36975.0,50,10,6,11,0,4,2,1,1,0,3,7,1,0,44,1,1,1,1,33,0.303030303030303,0.1818181818181818,0.3333333333333333,0.0,0.1212121212121212,0.0606060606060606,D
72635.0,54,390,22,323,104,35,107,1,6,8,6,3,1,1,67,0,0,1,0,981,0.3975535168195718,0.0224260958205912,0.3292558613659531,0.1060142711518858,0.0356778797145769,0.109072375127421,C
13624.0,93,10,2,15,2,1,6,2,2,0,3,6,2,1,46,1,1,2,0,36,0.2777777777777778,0.0555555555555555,0.4166666666666667,0.0555555555555555,0.0277777777777777,0.1666666666666666,D
84196.0,56,215,63,507,231,31,190,1,8,4,7,3,2,0,47,1,1,1,1,1237,0.173807599029911,0.0509296685529506,0.4098625707356507,0.1867421180274858,0.0250606305578011,0.1535974130962004,C
70971.0,28,1001,17,572,93,125,17,7,11,11,5,7,2,1,62,1,1,2,0,1825,0.5484931506849315,0.0093150684931506,0.3134246575342466,0.050958904109589,0.0684931506849315,0.0093150684931506,C
34487.0,94,19,18,33,24,1,8,3,3,0,3,9,3,0,45,2,1,2,1,103,0.1844660194174757,0.174757281553398,0.3203883495145631,0.233009708737864,0.0097087378640776,0.0776699029126213,D
28769.0,76,41,5,129,10,3,3,3,4,1,4,9,2,0,45,1,1,1,1,191,0.2146596858638743,0.0261780104712041,0.675392670157068,0.0523560209424083,0.0157068062827225,0.0157068062827225,B
69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,3,1,52,1,1,2,0,1586,0.744640605296343,0.0674653215636822,0.1254728877679697,0.0245901639344262,0.0189155107187894,0.0189155107187894,C
65488.0,46,603,45,207,36,18,54,1,3,4,6,1,3,1,64,0,0,1,0,963,0.6261682242990654,0.0467289719626168,0.2149532710280373,0.0373831775700934,0.0186915887850467,0.0560747663551401,C
62466.0,13,129,129,259,168,121,83,5,6,3,12,4,1,1,52,1,1,2,0,889,0.1451068616422947,0.1451068616422947,0.2913385826771653,0.1889763779527559,0.1361079865016873,0.093363329583802,C
32218.0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,62,0,0,0,0,93,0.1075268817204301,0.2580645161290322,0.1612903225806451,0.1397849462365591,0.010752688172043,0.3225806451612903,D
83917.0,12,514,22,732,42,198,79,1,6,7,7,3,2,0,49,0,0,0,0,1587,0.3238815374921235,0.013862633900441,0.4612476370510397,0.0264650283553875,0.1247637051039697,0.0497794580970384,C
46102.0,3,14,0,1,0,0,1,1,1,0,2,7,2,0,60,3,1,3,1,16,0.875,0.0,0.0625,0.0,0.0,0.0625,B
84574.0,72,387,20,713,38,54,163,1,9,11,11,5,2,0,70,0,0,0,0,1375,0.2814545454545454,0.0145454545454545,0.5185454545454545,0.0276363636363636,0.0392727272727272,0.1185454545454545,C
56181.0,6,121,103,69,8,44,48,1,4,2,7,4,2,1,60,1,1,2,0,393,0.3078880407124681,0.2620865139949109,0.1755725190839694,0.0203562340966921,0.1119592875318066,0.1221374045801526,D
63120.0,53,965,69,279,54,41,69,5,8,4,9,7,3,0,72,1,1,1,1,1477,0.6533513879485443,0.0467163168584969,0.1888964116452268,0.0365605958023019,0.0277589708869329,0.0467163168584969,B
73691.0,58,707,21,250,85,43,73,2,6,2,8,2,2,1,51,1,1,2,0,1179,0.5996607294317218,0.0178117048346055,0.2120441051738761,0.0720949957591179,0.0364715860899067,0.0619168787107718,C
63381.0,78,571,50,142,33,50,159,4,4,5,13,2,2,1,62,1,1,2,0,1005,0.5681592039800994,0.0497512437810945,0.1412935323383084,0.0328358208955223,0.0497512437810945,0.1582089552238806,C
76140.0,57,586,66,653,17,0,26,1,5,9,6,2,3,1,74,0,0,1,0,1348,0.4347181008902077,0.0489614243323442,0.4844213649851632,0.0126112759643916,0.0,0.0192878338278931,C
62859.0,37,1063,89,102,16,12,25,4,9,4,6,6,3,0,63,1,1,1,1,1307,0.8133129303749044,0.0680948737566947,0.0780413159908186,0.0122417750573833,0.0091813312930374,0.0191277735271614,B
45906.0,20,305,3,27,4,3,144,2,5,4,4,5,2,0,58,1,1,1,1,486,0.6275720164609053,0.0061728395061728,0.0555555555555555,0.0082304526748971,0.0061728395061728,0.2962962962962963,B
77632.0,73,1200,105,758,0,42,147,1,4,2,6,2,3,1,75,0,0,1,0,2252,0.5328596802841918,0.0466252220248667,0.3365896980461811,0.0,0.0186500888099467,0.0652753108348135,C
46463.0,56,163,2,40,8,11,11,7,3,1,6,6,3,1,51,2,1,3,0,235,0.6936170212765957,0.0085106382978723,0.1702127659574468,0.0340425531914893,0.0468085106382978,0.0468085106382978,A
105471.0,36,1009,181,104,202,21,207,0,9,8,13,3,2,1,52,0,0,1,0,1724,0.5852668213457076,0.1049883990719257,0.0603248259860788,0.1171693735498839,0.0121809744779582,0.1200696055684454,C
55282.0,9,125,6,73,8,4,19,1,3,1,6,4,3,0,52,1,1,1,1,235,0.5319148936170213,0.025531914893617,0.3106382978723404,0.0340425531914893,0.0170212765957446,0.0808510638297872,B
78710.0,42,721,0,152,119,50,50,3,7,6,12,4,3,1,45,1,1,2,0,1092,0.6602564102564102,0.0,0.1391941391941392,0.1089743589743589,0.0457875457875457,0.0457875457875457,C
66886.0,28,315,4,62,41,31,146,2,7,1,7,5,2,1,64,1,1,2,0,599,0.5258764607679466,0.006677796327212,0.1035058430717863,0.0684474123539232,0.0517529215358931,0.2437395659432387,A
98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,3,0,62,0,0,0,0,2008,0.49800796812749,0.0094621513944223,0.3540836653386454,0.0622509960159362,0.0572709163346613,0.0189243027888446,C
29103.0,38,16,0,17,6,3,6,2,1,0,3,9,2,1,37,1,1,2,0,48,0.3333333333333333,0.0,0.3541666666666667,0.125,0.0625,0.125,D
67445.0,63,757,80,217,29,80,11,5,9,6,12,6,2,1,48,1,1,2,0,1174,0.6448040885860307,0.0681431005110732,0.1848381601362862,0.024701873935264,0.0681431005110732,0.0093696763202725,C
50616.0,71,30,2,25,0,1,9,1,1,1,4,2,3,1,72,1,1,2,0,67,0.4477611940298507,0.0298507462686567,0.373134328358209,0.0,0.0149253731343283,0.1343283582089552,A
49431.0,9,219,3,100,26,0,17,2,7,1,5,8,2,0,67,1,1,1,1,365,0.6,0.0082191780821917,0.273972602739726,0.0712328767123287,0.0,0.0465753424657534,B
153924.0,81,1,1,1,1,1,1,0,0,0,0,0,2,0,47,0,0,0,0,6,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,D
61278.0,87,111,3,28,2,6,15,2,3,1,4,6,2,1,69,1,1,2,0,165,0.6727272727272727,0.0181818181818181,0.1696969696969697,0.0121212121212121,0.0363636363636363,0.0909090909090909,A
26490.0,92,45,47,52,21,20,25,2,3,1,5,6,1,1,64,0,0,1,0,210,0.2142857142857142,0.2238095238095238,0.2476190476190476,0.1,0.0952380952380952,0.119047619047619,D
73059.0,36,410,112,420,0,82,71,1,9,3,13,4,3,1,75,1,1,2,0,1095,0.3744292237442922,0.102283105022831,0.3835616438356164,0.0,0.0748858447488584,0.0648401826484018,C
46734.0,86,100,1,39,6,1,76,4,3,2,3,6,3,0,56,3,1,3,1,223,0.4484304932735426,0.0044843049327354,0.1748878923766816,0.0269058295964125,0.0044843049327354,0.3408071748878923,B
56253.0,83,509,0,65,7,11,5,4,7,2,9,6,2,1,59,1,1,2,0,597,0.8525963149078727,0.0,0.1088777219430485,0.0117252931323283,0.0184254606365159,0.0083752093802345,A
19986.0,74,3,6,5,0,2,6,1,0,0,3,7,2,1,37,1,1,2,0,22,0.1363636363636363,0.2727272727272727,0.2272727272727272,0.0,0.0909090909090909,0.2727272727272727,D
58330.0,87,445,53,213,104,98,151,1,6,4,13,4,2,0,47,1,1,1,1,1064,0.4182330827067669,0.0498120300751879,0.200187969924812,0.0977443609022556,0.0921052631578947,0.1419172932330827,C
25965.0,29,2,2,11,41,7,11,1,2,0,3,8,1,1,42,0,0,1,0,74,0.027027027027027,0.027027027027027,0.1486486486486486,0.5540540540540541,0.0945945945945946,0.1486486486486486,D
14661.0,88,4,1,11,6,2,2,1,1,0,3,6,3,1,66,0,0,1,0,26,0.1538461538461538,0.0384615384615384,0.4230769230769231,0.2307692307692307,0.0769230769230769,0.0769230769230769,D
18690.0,77,6,1,7,23,4,19,1,1,1,2,8,2,1,63,0,0,1,0,60,0.1,0.0166666666666666,0.1166666666666666,0.3833333333333333,0.0666666666666666,0.3166666666666666,D
45068.0,25,14,0,3,0,0,3,1,1,0,2,7,3,1,48,1,1,2,0,20,0.7,0.0,0.15,0.0,0.0,0.15,A
21063.0,34,1,10,11,19,3,15,2,2,0,3,6,1,0,35,1,1,1,1,59,0.0169491525423728,0.1694915254237288,0.1864406779661017,0.3220338983050847,0.0508474576271186,0.2542372881355932,D
29187.0,43,26,0,6,0,0,2,1,1,0,3,8,3,1,54,1,1,2,0,34,0.7647058823529411,0.0,0.1764705882352941,0.0,0.0,0.0588235294117647,A
54690.0,76,111,16,37,7,9,18,3,3,1,5,3,1,1,51,2,1,3,0,198,0.5606060606060606,0.0808080808080808,0.1868686868686868,0.0353535353535353,0.0454545454545454,0.0909090909090909,A
59304.0,81,418,61,428,80,51,10,3,7,8,10,5,3,1,58,1,1,2,0,1048,0.3988549618320611,0.058206106870229,0.4083969465648855,0.0763358778625954,0.0486641221374045,0.0095419847328244,C
59247.0,87,327,9,122,19,14,83,5,5,2,9,6,3,0,60,2,1,2,1,574,0.5696864111498258,0.0156794425087108,0.2125435540069686,0.0331010452961672,0.024390243902439,0.1445993031358885,B
66731.0,33,371,159,194,58,106,141,4,4,3,6,3,2,0,52,1,1,1,1,1029,0.3605442176870748,0.1545189504373177,0.1885325558794946,0.0563654033041788,0.1030126336248785,0.1370262390670553,C
77353.0,38,275,59,107,69,101,59,2,6,4,8,4,2,1,42,1,1,2,0,670,0.4104477611940298,0.0880597014925373,0.1597014925373134,0.1029850746268656,0.1507462686567164,0.0880597014925373,C
52614.0,63,789,0,142,12,9,38,2,2,4,8,8,3,0,47,1,1,1,1,990,0.796969696969697,0.0,0.1434343434343434,0.0121212121212121,0.009090909090909,0.0383838383838383,B
26751.0,26,1,1,5,0,3,1,1,1,0,2,8,2,1,48,2,1,3,0,11,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.0,0.2727272727272727,0.0909090909090909,D
81300.0,17,1004,12,145,32,12,36,3,10,3,5,5,3,1,59,1,1,2,0,1241,0.8090249798549557,0.0096696212731668,0.1168412570507655,0.0257856567284448,0.0096696212731668,0.0290088638195004,A
70337.0,75,187,81,149,25,43,91,1,2,2,12,1,2,0,43,0,0,0,0,576,0.3246527777777778,0.140625,0.2586805555555556,0.0434027777777777,0.0746527777777777,0.1579861111111111,C
36145.0,13,56,4,76,17,1,18,4,4,1,3,9,1,1,37,1,1,2,0,172,0.3255813953488372,0.0232558139534883,0.4418604651162791,0.0988372093023255,0.005813953488372,0.1046511627906976,D
65295.0,19,365,32,117,34,110,6,1,3,3,13,2,3,0,42,0,0,0,0,664,0.5496987951807228,0.0481927710843373,0.1762048192771084,0.0512048192771084,0.1656626506024096,0.0090361445783132,C
68118.0,51,595,23,123,10,23,154,2,8,9,4,6,2,0,59,1,1,1,1,928,0.6411637931034483,0.0247844827586206,0.1325431034482758,0.0107758620689655,0.0247844827586206,0.1659482758620689,B
68743.0,81,1132,134,384,175,134,115,1,11,5,13,7,2,0,55,0,0,0,0,2074,0.5458052073288332,0.064609450337512,0.1851494696239151,0.0843780135004821,0.064609450337512,0.0554484088717454,C
41039.0,32,34,11,137,179,61,45,1,8,1,5,8,1,1,40,0,0,1,0,467,0.0728051391862955,0.0235546038543897,0.2933618843683083,0.3832976445396145,0.1306209850107066,0.0963597430406852,D
38946.0,84,116,6,82,6,6,41,2,3,1,6,5,2,1,67,1,1,2,0,257,0.4513618677042801,0.0233463035019455,0.3190661478599221,0.0233463035019455,0.0233463035019455,0.159533073929961,A
65777.0,87,565,32,435,28,32,54,1,2,8,6,1,2,1,55,0,0,1,0,1146,0.4930191972076789,0.0279232111692844,0.3795811518324607,0.0244328097731239,0.0279232111692844,0.0471204188481675,C
66476.0,99,372,18,126,47,48,78,2,5,2,11,4,3,0,46,1,1,1,1,689,0.5399129172714079,0.0261248185776487,0.1828737300435413,0.0682148040638606,0.06966618287373,0.1132075471698113,B
86857.0,96,899,102,838,133,102,40,1,5,6,10,2,3,0,50,0,0,0,0,2114,0.4252601702932829,0.0482497634815515,0.3964049195837275,0.0629139072847682,0.0482497634815515,0.0189214758751182,C
160803.0,21,55,16,1622,17,3,4,15,0,28,1,0,3,1,40,0,0,1,0,1717,0.0320326150262085,0.0093185789167152,0.9446709376820036,0.0099009900990099,0.0017472335468841,0.0023296447291788,C
77845.0,40,760,40,480,0,40,26,1,3,5,12,1,3,1,33,0,0,1,0,1346,0.5646359583952452,0.0297176820208023,0.3566121842496285,0.0,0.0297176820208023,0.0193164933135215,C
69476.0,3,260,86,559,63,9,67,1,4,6,4,2,3,1,53,0,0,1,0,1044,0.2490421455938697,0.082375478927203,0.5354406130268199,0.0603448275862069,0.0086206896551724,0.0641762452107279,C
50611.0,98,459,0,24,6,0,4,6,4,5,7,6,3,0,62,1,1,1,1,493,0.9310344827586208,0.0,0.0486815415821501,0.0121703853955375,0.0,0.0081135902636916,B
61209.0,73,466,0,224,119,49,99,1,5,3,4,2,2,0,52,0,0,0,0,957,0.4869383490073145,0.0,0.2340647857889237,0.1243469174503657,0.051201671891327,0.1034482758620689,C
42315.0,90,67,15,80,17,11,80,3,1,4,4,3,3,1,64,1,1,2,0,270,0.2481481481481481,0.0555555555555555,0.2962962962962963,0.0629629629629629,0.0407407407407407,0.2962962962962963,A
13084.0,29,2,0,7,3,7,10,1,1,0,3,6,1,1,70,0,0,1,0,29,0.0689655172413793,0.0,0.2413793103448276,0.1034482758620689,0.2413793103448276,0.3448275862068966,D
47570.0,3,67,1,20,0,2,31,3,2,2,2,7,3,0,73,2,1,2,1,121,0.5537190082644629,0.0082644628099173,0.1652892561983471,0.0,0.0165289256198347,0.256198347107438,B
61923.0,94,92,4,18,3,3,6,1,2,1,4,3,3,1,61,2,1,3,0,126,0.7301587301587301,0.0317460317460317,0.1428571428571428,0.0238095238095238,0.0238095238095238,0.0476190476190476,A
34824.0,65,4,2,11,2,0,4,1,1,0,2,6,2,0,27,0,0,0,0,23,0.1739130434782608,0.0869565217391304,0.4782608695652174,0.0869565217391304,0.0,0.1739130434782608,D
26518.0,33,20,1,28,3,3,2,3,2,0,3,8,3,0,73,2,1,2,1,57,0.3508771929824561,0.0175438596491228,0.4912280701754385,0.0526315789473684,0.0526315789473684,0.0350877192982456,B
45938.0,46,273,11,178,62,83,29,2,8,4,6,6,2,0,61,0,0,0,0,636,0.4292452830188679,0.0172955974842767,0.279874213836478,0.0974842767295597,0.130503144654088,0.0455974842767295,C
78468.0,29,434,22,388,104,22,34,1,10,7,10,4,2,1,62,0,0,1,0,1004,0.4322709163346613,0.0219123505976095,0.3864541832669322,0.1035856573705179,0.0219123505976095,0.0338645418326693,C
78901.0,99,321,11,309,33,26,34,3,9,3,5,4,2,0,49,1,1,1,1,734,0.4373297002724796,0.0149863760217983,0.4209809264305177,0.044959128065395,0.0354223433242506,0.0463215258855585,B
71427.0,26,212,123,177,15,64,23,2,8,2,8,4,2,1,44,2,1,3,0,614,0.3452768729641693,0.2003257328990228,0.2882736156351791,0.02442996742671,0.1042345276872964,0.0374592833876221,A
71022.0,30,909,12,278,0,12,242,3,5,2,11,8,2,0,44,1,1,1,1,1453,0.6256022023399862,0.0082587749483826,0.1913282863041982,0.0,0.0082587749483826,0.1665519614590502,B
90247.0,27,1184,32,352,21,16,16,1,3,4,7,1,3,0,34,0,0,0,0,1621,0.7304133251079581,0.0197409006785934,0.217149907464528,0.0129549660703269,0.0098704503392967,0.0098704503392967,C
41335.0,24,112,19,21,16,14,5,3,4,1,4,7,3,0,54,1,1,1,1,187,0.5989304812834224,0.1016042780748663,0.1122994652406417,0.0855614973262032,0.0748663101604278,0.0267379679144385,B
71952.0,93,656,80,455,52,107,93,2,8,4,8,4,2,1,36,1,1,2,0,1443,0.4546084546084546,0.0554400554400554,0.3153153153153153,0.036036036036036,0.0741510741510741,0.0644490644490644,C
35682.0,34,23,0,8,6,2,18,1,1,1,3,2,3,0,52,1,1,1,1,57,0.4035087719298245,0.0,0.1403508771929824,0.1052631578947368,0.0350877192982456,0.3157894736842105,B
43185.0,88,537,6,42,16,6,30,2,9,3,6,8,2,0,71,1,1,1,1,637,0.8430141287284144,0.0094191522762951,0.0659340659340659,0.0251177394034536,0.0094191522762951,0.0470957613814756,B
66375.0,96,712,0,45,0,0,191,3,2,4,5,7,3,1,74,1,1,2,0,948,0.7510548523206751,0.0,0.0474683544303797,0.0,0.0,0.2014767932489451,A
35178.0,10,23,1,13,2,2,18,1,1,1,2,7,3,1,51,1,1,2,0,59,0.3898305084745763,0.0169491525423728,0.2203389830508474,0.0338983050847457,0.0338983050847457,0.3050847457627119,D
25252.0,26,1,3,4,2,2,6,1,1,0,2,8,2,1,36,1,1,2,0,18,0.0555555555555555,0.1666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,D
