Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,edu_level,not_live_alone,age,num_child,has_child,num_family_member,single_parent,total_spent,PrWines,PrFruits,PrMeatProducts,PrFishProducts,PrSweetProducts,PrGoldProds
66582.0,83,789,25,420,16,38,0,1,2,8,9,1,3,0,53,0,0,0,0,1288,0.6125776397515528,0.019409937888198756,0.32608695652173914,0.012422360248447204,0.029503105590062112,0.0
75261.0,17,1239,17,413,23,34,17,1,5,6,5,2,3,1,67,0,0,1,0,1743,0.7108433734939759,0.009753298909925417,0.23694779116465864,0.013195639701663799,0.019506597819850834,0.009753298909925417
31880.0,13,4,1,5,2,0,3,1,1,0,2,8,2,0,52,1,1,1,1,15,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.2
53790.0,86,335,42,127,28,5,5,3,7,2,8,6,2,1,71,2,1,3,0,542,0.6180811808118081,0.07749077490774908,0.23431734317343172,0.05166051660516605,0.00922509225092251,0.00922509225092251
49269.0,92,639,8,166,11,8,58,3,7,3,12,7,3,1,51,1,1,2,0,890,0.7179775280898877,0.008988764044943821,0.18651685393258427,0.012359550561797753,0.008988764044943821,0.0651685393258427
61456.0,47,563,76,384,84,192,89,4,6,10,13,4,2,1,47,1,1,2,0,1388,0.40561959654178675,0.05475504322766571,0.276657060518732,0.06051873198847262,0.138328530259366,0.06412103746397695
37406.0,18,2,0,8,2,2,3,1,1,0,2,8,2,1,42,1,1,2,0,17,0.11764705882352941,0.0,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.17647058823529413
56937.0,81,746,8,125,11,8,8,7,8,6,9,6,3,1,41,1,1,2,0,906,0.8233995584988962,0.008830022075055188,0.13796909492273732,0.012141280353200883,0.008830022075055188,0.008830022075055188
38415.0,91,22,1,13,4,0,4,2,1,0,3,7,2,1,44,2,1,3,0,44,0.5,0.022727272727272728,0.29545454545454547,0.09090909090909091,0.0,0.09090909090909091
20518.0,58,4,1,6,4,1,9,1,1,1,2,5,2,0,34,1,1,1,1,25,0.16,0.04,0.24,0.16,0.04,0.36
62503.0,40,478,0,193,110,75,117,4,8,3,11,5,2,1,66,1,1,2,0,973,0.49126413155190135,0.0,0.19835560123329907,0.1130524152106886,0.07708119218910586,0.12024665981500514
41644.0,67,20,3,4,2,0,2,2,1,0,3,3,3,0,50,2,1,2,1,31,0.6451612903225806,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.0,0.06451612903225806
55842.0,19,451,0,39,0,4,24,1,7,1,8,5,3,1,45,1,1,2,0,518,0.8706563706563707,0.0,0.07528957528957529,0.0,0.007722007722007722,0.04633204633204633
62010.0,93,371,22,39,6,0,92,4,6,2,7,5,3,1,50,1,1,2,0,530,0.7,0.04150943396226415,0.07358490566037736,0.011320754716981131,0.0,0.17358490566037735
41124.0,41,281,7,84,15,0,119,7,7,3,4,8,2,1,45,1,1,2,0,506,0.5553359683794467,0.01383399209486166,0.16600790513833993,0.029644268774703556,0.0,0.23517786561264822
38961.0,60,19,7,19,0,1,24,1,2,1,2,7,3,1,49,1,1,2,0,70,0.2714285714285714,0.1,0.2714285714285714,0.0,0.014285714285714285,0.34285714285714286
37760.0,54,26,3,13,2,10,0,1,2,0,3,6,3,0,50,1,1,1,1,54,0.48148148148148145,0.05555555555555555,0.24074074074074073,0.037037037037037035,0.18518518518518517,0.0
32233.0,26,138,15,35,25,11,72,2,6,2,2,9,2,0,48,1,1,1,1,296,0.46621621621621623,0.05067567567567568,0.11824324324324324,0.08445945945945946,0.037162162162162164,0.24324324324324326
43057.0,30,213,2,44,0,2,5,4,4,2,5,5,2,1,47,1,1,2,0,266,0.8007518796992481,0.007518796992481203,0.16541353383458646,0.0,0.007518796992481203,0.018796992481203006
83151.0,93,407,28,100,120,74,18,1,5,9,4,3,3,1,62,0,0,1,0,747,0.5448460508701473,0.03748326639892905,0.13386880856760375,0.1606425702811245,0.09906291834002677,0.024096385542168676
78825.0,35,483,74,114,169,37,18,1,5,10,13,3,3,0,58,0,0,0,0,895,0.5396648044692738,0.08268156424581005,0.12737430167597766,0.1888268156424581,0.041340782122905026,0.02011173184357542
65104.0,4,738,0,232,13,20,50,2,3,5,7,7,3,1,46,1,1,2,0,1053,0.7008547008547008,0.0,0.22032288698955366,0.012345679012345678,0.01899335232668566,0.04748338081671415
60093.0,92,502,12,109,16,6,90,2,7,2,10,6,2,1,48,1,1,2,0,735,0.6829931972789116,0.0163265306122449,0.14829931972789115,0.021768707482993196,0.00816326530612245,0.12244897959183673
14045.0,24,11,0,5,2,1,1,1,1,0,3,7,2,1,53,1,1,2,0,20,0.55,0.0,0.25,0.1,0.05,0.05
28457.0,96,24,1,108,29,29,14,1,4,1,4,8,1,0,70,0,0,0,0,205,0.11707317073170732,0.004878048780487805,0.526829268292683,0.14146341463414633,0.14146341463414633,0.06829268292682927
78952.0,11,1170,19,594,99,76,134,2,2,5,12,6,3,1,64,1,1,2,0,2092,0.5592734225621415,0.009082217973231358,0.28393881453154873,0.04732313575525813,0.036328871892925434,0.06405353728489484
46310.0,99,185,2,88,15,5,14,2,6,1,5,8,2,0,46,1,1,1,1,309,0.598705501618123,0.006472491909385114,0.284789644012945,0.04854368932038835,0.016181229773462782,0.045307443365695796
76005.0,72,983,20,389,240,50,40,1,3,5,13,6,2,1,67,0,0,1,0,1722,0.5708478513356562,0.011614401858304297,0.2259001161440186,0.13937282229965156,0.029036004645760744,0.023228803716608595
58308.0,77,691,0,69,10,0,130,4,2,6,3,8,3,0,58,1,1,1,1,900,0.7677777777777778,0.0,0.07666666666666666,0.011111111111111112,0.0,0.14444444444444443
55614.0,85,504,13,131,8,0,26,1,9,4,6,7,3,0,78,0,0,0,0,682,0.7390029325513197,0.01906158357771261,0.19208211143695014,0.011730205278592375,0.0,0.03812316715542522
59432.0,88,317,25,265,25,19,12,3,5,3,11,5,3,0,60,1,1,1,1,663,0.4781297134238311,0.03770739064856712,0.3996983408748115,0.03770739064856712,0.02865761689291101,0.01809954751131222
55563.0,22,29,1,9,2,0,2,1,2,0,3,3,2,0,44,1,1,1,1,43,0.6744186046511628,0.023255813953488372,0.20930232558139536,0.046511627906976744,0.0,0.046511627906976744
78642.0,83,1396,0,322,46,35,17,1,4,9,4,6,3,1,51,1,1,2,0,1816,0.7687224669603524,0.0,0.17731277533039647,0.025330396475770924,0.019273127753303965,0.009361233480176211
67911.0,63,529,0,356,63,28,0,3,6,7,11,3,3,1,73,1,1,2,0,976,0.5420081967213115,0.0,0.36475409836065575,0.06454918032786885,0.028688524590163935,0.0
65275.0,9,388,14,218,91,14,21,1,4,3,13,2,2,1,78,0,0,1,0,746,0.5201072386058981,0.01876675603217158,0.29222520107238603,0.12198391420911528,0.01876675603217158,0.028150134048257374
27203.0,92,13,2,21,4,0,24,2,1,1,2,8,2,1,72,2,1,3,0,64,0.203125,0.03125,0.328125,0.0625,0.0,0.375
48330.0,2,28,0,4,0,0,0,1,1,0,3,5,3,1,61,1,1,2,0,32,0.875,0.0,0.125,0.0,0.0,0.0
24279.0,6,16,36,21,20,62,108,1,4,1,3,8,1,1,32,0,0,1,0,263,0.060836501901140684,0.13688212927756654,0.07984790874524715,0.07604562737642585,0.23574144486692014,0.41064638783269963
64355.0,66,1047,0,140,67,38,153,2,4,3,12,8,3,1,37,1,1,2,0,1445,0.7245674740484429,0.0,0.09688581314878893,0.04636678200692042,0.02629757785467128,0.10588235294117647
50943.0,49,31,0,7,2,0,6,1,1,0,3,5,3,1,66,1,1,2,0,46,0.6739130434782609,0.0,0.15217391304347827,0.043478260869565216,0.0,0.13043478260869565
53653.0,29,815,10,239,28,10,108,2,10,4,12,6,2,0,69,0,0,0,0,1210,0.6735537190082644,0.008264462809917356,0.1975206611570248,0.023140495867768594,0.008264462809917356,0.08925619834710743
65665.0,77,225,162,387,106,36,29,1,5,10,8,3,2,1,46,1,1,2,0,945,0.23809523809523808,0.17142857142857143,0.4095238095238095,0.11216931216931217,0.0380952380952381,0.030687830687830688
81217.0,77,493,70,324,146,40,84,1,3,7,11,1,2,0,33,0,0,0,0,1157,0.4261019878997407,0.06050129645635264,0.28003457216940364,0.12618841832324978,0.03457216940363008,0.07260155574762317
34935.0,71,34,4,66,3,10,20,1,2,1,4,7,2,1,30,0,0,1,0,137,0.24817518248175183,0.029197080291970802,0.48175182481751827,0.021897810218978103,0.072992700729927,0.145985401459854
61250.0,49,382,138,65,60,26,59,6,5,2,12,5,2,0,63,1,1,1,1,730,0.5232876712328767,0.18904109589041096,0.08904109589041095,0.0821917808219178,0.03561643835616438,0.08082191780821918
39665.0,97,127,1,56,0,1,31,3,4,2,3,7,3,1,41,1,1,2,0,216,0.5879629629629629,0.004629629629629629,0.25925925925925924,0.0,0.004629629629629629,0.14351851851851852
60152.0,6,325,83,300,86,58,91,1,6,4,12,3,2,0,43,1,1,1,1,943,0.344644750795334,0.088016967126193,0.3181336161187699,0.0911983032873807,0.061505832449628844,0.09650053022269353
48920.0,93,238,17,68,8,10,6,3,6,2,5,7,2,1,58,2,1,3,0,347,0.6858789625360231,0.04899135446685879,0.19596541786743515,0.023054755043227664,0.02881844380403458,0.01729106628242075
89120.0,78,1168,92,408,72,129,55,1,5,6,7,1,3,1,63,0,0,1,0,1924,0.6070686070686071,0.04781704781704782,0.21205821205821207,0.037422037422037424,0.06704781704781705,0.028586278586278588
44124.0,62,284,0,55,0,6,52,4,6,2,5,8,3,1,76,1,1,2,0,397,0.7153652392947103,0.0,0.1385390428211587,0.0,0.015113350125944584,0.1309823677581864
81169.0,47,1288,20,613,80,61,27,1,5,7,9,2,3,0,47,0,0,0,0,2089,0.6165629487793203,0.009573958831977022,0.29344183820009573,0.03829583532790809,0.02920057443752992,0.01292484442316898
36443.0,9,65,0,46,4,3,20,4,3,1,3,8,2,1,61,2,1,3,0,138,0.47101449275362317,0.0,0.3333333333333333,0.028985507246376812,0.021739130434782608,0.14492753623188406
26095.0,77,11,7,9,3,1,11,1,1,0,3,7,2,0,32,1,1,1,1,42,0.2619047619047619,0.16666666666666666,0.21428571428571427,0.07142857142857142,0.023809523809523808,0.2619047619047619
71367.0,24,227,23,389,42,21,75,1,4,5,7,2,2,1,63,0,0,1,0,777,0.29214929214929214,0.029601029601029602,0.5006435006435006,0.05405405405405406,0.02702702702702703,0.09652509652509653
80184.0,19,1035,134,670,25,38,0,1,6,3,10,3,3,1,78,0,0,1,0,1902,0.5441640378548895,0.07045215562565721,0.352260778128286,0.013144058885383806,0.019978969505783387,0.0
30630.0,67,27,1,12,2,0,10,2,2,0,3,7,2,0,57,2,1,2,1,52,0.5192307692307693,0.019230769230769232,0.23076923076923078,0.038461538461538464,0.0,0.19230769230769232
73454.0,95,982,73,351,56,14,175,1,2,4,6,5,3,0,35,0,0,0,0,1651,0.5947910357359176,0.044215626892792244,0.2125984251968504,0.03391883706844337,0.008479709267110842,0.10599636583888553
42691.0,48,179,2,64,38,17,58,1,5,1,6,5,2,1,31,0,0,1,0,358,0.5,0.00558659217877095,0.1787709497206704,0.10614525139664804,0.04748603351955307,0.16201117318435754
70503.0,73,1379,33,216,0,33,66,1,2,4,9,6,2,1,69,0,0,1,0,1727,0.7984944991314418,0.01910828025477707,0.1250723798494499,0.0,0.01910828025477707,0.03821656050955414
25545.0,35,32,1,64,16,12,85,3,2,2,3,6,2,1,35,1,1,2,0,210,0.1523809523809524,0.004761904761904762,0.3047619047619048,0.0761904761904762,0.05714285714285714,0.40476190476190477
32880.0,76,8,4,15,7,6,2,1,1,0,3,8,2,1,36,1,1,2,0,42,0.19047619047619047,0.09523809523809523,0.35714285714285715,0.16666666666666666,0.14285714285714285,0.047619047619047616
77863.0,20,881,38,319,16,25,12,1,4,5,10,2,3,1,64,0,0,1,0,1291,0.6824167312161116,0.02943454686289698,0.24709527498063516,0.012393493415956624,0.019364833462432222,0.009295120061967466
50353.0,72,141,15,153,67,31,35,1,4,4,6,3,3,1,45,0,0,1,0,442,0.3190045248868778,0.033936651583710405,0.34615384615384615,0.1515837104072398,0.07013574660633484,0.07918552036199095
61839.0,20,1000,155,379,224,17,120,1,4,8,4,8,2,0,58,0,0,0,0,1895,0.5277044854881267,0.08179419525065963,0.2,0.11820580474934037,0.008970976253298154,0.0633245382585752
49154.0,69,206,10,67,30,27,71,6,4,1,8,6,3,1,62,2,1,3,0,411,0.5012165450121655,0.024330900243309004,0.1630170316301703,0.072992700729927,0.06569343065693431,0.17274939172749393
47682.0,80,162,61,83,97,57,61,4,4,3,8,5,1,0,47,1,1,1,1,521,0.31094049904030713,0.11708253358925144,0.15930902111324377,0.18618042226487524,0.10940499040307101,0.11708253358925144
72679.0,65,619,54,260,127,54,54,1,4,7,5,1,2,0,53,1,1,1,1,1168,0.5299657534246576,0.046232876712328765,0.2226027397260274,0.10873287671232877,0.046232876712328765,0.046232876712328765
57954.0,52,456,4,24,0,0,9,7,8,2,6,7,3,1,45,2,1,3,0,493,0.9249492900608519,0.008113590263691683,0.0486815415821501,0.0,0.0,0.018255578093306288
65316.0,65,112,6,92,3,9,38,2,3,2,5,4,2,1,60,2,1,3,0,260,0.4307692307692308,0.023076923076923078,0.35384615384615387,0.011538461538461539,0.03461538461538462,0.14615384615384616
28567.0,57,11,3,22,2,2,6,2,2,0,3,6,2,0,40,1,1,1,1,46,0.2391304347826087,0.06521739130434782,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.13043478260869565
47352.0,70,172,12,112,8,0,15,4,6,1,5,7,3,1,71,1,1,2,0,319,0.5391849529780565,0.03761755485893417,0.3510971786833856,0.025078369905956112,0.0,0.047021943573667714
44931.0,0,78,0,11,0,0,7,1,2,1,3,5,2,1,55,1,1,2,0,96,0.8125,0.0,0.11458333333333333,0.0,0.0,0.07291666666666667
76982.0,19,464,151,292,65,60,30,1,8,3,4,4,2,0,55,0,0,0,0,1062,0.4369114877589454,0.14218455743879474,0.2749529190207156,0.06120527306967985,0.05649717514124294,0.02824858757062147
57247.0,50,99,4,32,37,54,6,2,2,1,7,2,1,1,70,1,1,2,0,232,0.4267241379310345,0.017241379310344827,0.13793103448275862,0.15948275862068967,0.23275862068965517,0.02586206896551724
22944.0,67,19,3,19,4,5,26,3,3,0,3,7,3,0,41,1,1,1,1,76,0.25,0.039473684210526314,0.25,0.05263157894736842,0.06578947368421052,0.34210526315789475
25315.0,46,1,9,8,11,3,22,3,3,0,3,8,1,1,45,1,1,2,0,54,0.018518518518518517,0.16666666666666666,0.14814814814814814,0.2037037037037037,0.05555555555555555,0.4074074074074074
43638.0,37,63,10,83,7,19,19,2,4,1,4,7,2,0,53,1,1,1,1,201,0.31343283582089554,0.04975124378109453,0.4129353233830846,0.03482587064676617,0.0945273631840796,0.0945273631840796
42710.0,38,252,3,42,4,3,102,2,4,5,3,6,3,0,38,1,1,1,1,406,0.6206896551724138,0.007389162561576354,0.10344827586206896,0.009852216748768473,0.007389162561576354,0.2512315270935961
84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,3,1,40,0,0,1,0,1919,0.7701928087545596,0.009900990099009901,0.21000521104742054,0.0,0.009900990099009901,0.0
54058.0,56,198,18,252,32,108,54,2,4,6,8,3,2,1,46,1,1,2,0,662,0.2990936555891239,0.027190332326283987,0.3806646525679758,0.04833836858006042,0.16314199395770393,0.08157099697885196
24683.0,98,8,4,10,6,7,6,2,2,0,4,5,1,1,32,1,1,2,0,41,0.1951219512195122,0.0975609756097561,0.24390243902439024,0.14634146341463414,0.17073170731707318,0.14634146341463414
85620.0,68,416,46,925,60,107,46,1,3,6,4,1,2,0,58,0,0,0,0,1600,0.26,0.02875,0.578125,0.0375,0.066875,0.02875
47850.0,72,42,7,43,20,12,10,1,3,0,4,6,2,1,42,1,1,2,0,134,0.31343283582089554,0.05223880597014925,0.3208955223880597,0.14925373134328357,0.08955223880597014,0.07462686567164178
19514.0,47,14,3,21,2,1,28,4,3,1,2,8,2,1,54,2,1,3,0,69,0.2028985507246377,0.043478260869565216,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.4057971014492754
27159.0,33,17,0,3,0,0,1,2,1,0,3,6,3,1,49,2,1,3,0,21,0.8095238095238095,0.0,0.14285714285714285,0.0,0.0,0.047619047619047616
39548.0,87,15,4,10,3,4,18,2,1,1,3,3,1,0,59,2,1,2,1,54,0.2777777777777778,0.07407407407407407,0.18518518518518517,0.05555555555555555,0.07407407407407407,0.3333333333333333
21474.0,0,6,16,24,11,0,34,2,3,1,2,7,2,0,33,1,1,1,1,91,0.06593406593406594,0.17582417582417584,0.26373626373626374,0.12087912087912088,0.0,0.37362637362637363
60504.0,73,458,0,24,6,4,34,2,6,2,8,6,3,0,51,1,1,1,1,526,0.870722433460076,0.0,0.045627376425855515,0.011406844106463879,0.0076045627376425855,0.06463878326996197
22419.0,74,30,3,47,19,21,42,1,3,2,2,8,2,1,59,0,0,1,0,162,0.18518518518518517,0.018518518518518517,0.29012345679012347,0.11728395061728394,0.12962962962962962,0.25925925925925924
81698.0,4,179,28,520,111,123,47,1,3,8,13,1,3,1,73,0,0,1,0,1008,0.1775793650793651,0.027777777777777776,0.5158730158730159,0.11011904761904762,0.12202380952380952,0.04662698412698413
43462.0,50,90,17,97,15,6,15,6,4,1,5,8,2,1,70,2,1,3,0,240,0.375,0.07083333333333333,0.4041666666666667,0.0625,0.025,0.0625
54880.0,57,308,85,137,102,45,118,2,6,2,11,5,3,0,44,1,1,1,1,795,0.38742138364779877,0.1069182389937107,0.17232704402515722,0.12830188679245283,0.05660377358490566,0.14842767295597484
79908.0,30,557,129,761,29,185,111,1,5,6,7,2,2,1,40,0,0,1,0,1772,0.314334085778781,0.07279909706546275,0.42945823927765236,0.01636568848758465,0.1044018058690745,0.0626410835214447
15315.0,27,7,4,13,15,8,17,2,2,0,4,5,1,1,52,0,0,1,0,64,0.109375,0.0625,0.203125,0.234375,0.125,0.265625
87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,2,1,63,1,1,2,0,1957,0.7623914154317833,0.019417475728155338,0.14665304036791008,0.025549310168625446,0.02912621359223301,0.016862544711292796
33039.0,4,30,8,12,8,8,12,1,2,0,4,5,2,1,44,1,1,2,0,78,0.38461538461538464,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.10256410256410256,0.15384615384615385
81741.0,75,249,153,940,58,134,38,0,6,6,7,2,2,0,42,0,0,0,0,1572,0.15839694656488548,0.09732824427480916,0.5979643765903307,0.03689567430025445,0.08524173027989822,0.024173027989821884
71499.0,12,465,25,132,136,0,37,2,8,3,13,4,3,1,51,1,1,2,0,795,0.5849056603773585,0.031446540880503145,0.1660377358490566,0.1710691823899371,0.0,0.04654088050314465
62466.0,13,129,129,259,168,121,83,5,6,3,12,4,1,1,52,1,1,2,0,889,0.14510686164229472,0.14510686164229472,0.29133858267716534,0.1889763779527559,0.1361079865016873,0.09336332958380203
48799.0,9,174,18,81,28,6,24,3,3,2,7,3,3,0,59,1,1,1,1,331,0.525679758308157,0.054380664652567974,0.24471299093655588,0.08459214501510574,0.01812688821752266,0.07250755287009064
52157.0,48,189,2,29,3,2,40,2,3,2,5,4,3,1,72,1,1,2,0,265,0.7132075471698113,0.007547169811320755,0.10943396226415095,0.011320754716981131,0.007547169811320755,0.1509433962264151
66565.0,80,747,10,161,65,40,42,4,4,2,9,8,2,0,60,1,1,1,1,1065,0.7014084507042253,0.009389671361502348,0.1511737089201878,0.06103286384976526,0.03755868544600939,0.03943661971830986
29298.0,60,6,0,2,2,0,1,1,1,0,2,5,3,1,71,2,1,3,0,11,0.5454545454545454,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091
47691.0,43,14,0,3,0,0,4,1,1,0,2,6,2,0,43,1,1,1,1,21,0.6666666666666666,0.0,0.14285714285714285,0.0,0.0,0.19047619047619047
38200.0,19,12,0,4,0,0,1,1,1,0,2,7,2,1,52,2,1,3,0,17,0.7058823529411765,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705
44989.0,26,98,0,106,49,10,106,5,5,1,5,6,2,1,48,1,1,2,0,369,0.26558265582655827,0.0,0.2872628726287263,0.13279132791327913,0.02710027100271003,0.2872628726287263
38443.0,58,32,0,5,0,0,1,2,1,0,3,7,3,1,54,2,1,3,0,38,0.8421052631578947,0.0,0.13157894736842105,0.0,0.0,0.02631578947368421
38593.0,42,51,12,49,17,24,24,3,4,1,3,8,1,0,44,1,1,1,1,177,0.288135593220339,0.06779661016949153,0.2768361581920904,0.096045197740113,0.13559322033898305,0.13559322033898305
64413.0,27,200,5,44,0,10,20,1,5,1,5,5,3,1,52,1,1,2,0,279,0.7168458781362007,0.017921146953405017,0.15770609318996415,0.0,0.035842293906810034,0.07168458781362007
36959.0,56,25,6,25,6,0,0,2,2,0,3,8,3,1,41,1,1,2,0,62,0.4032258064516129,0.0967741935483871,0.4032258064516129,0.0967741935483871,0.0,0.0
61996.0,27,1050,12,144,0,0,24,3,6,4,8,5,3,1,45,1,1,2,0,1230,0.8536585365853658,0.00975609756097561,0.11707317073170732,0.0,0.0,0.01951219512195122
51287.0,10,117,0,22,13,0,30,3,4,1,3,7,2,1,54,2,1,3,0,182,0.6428571428571429,0.0,0.12087912087912088,0.07142857142857142,0.0,0.16483516483516483
13260.0,48,9,4,17,10,2,7,4,3,0,3,8,2,1,52,2,1,3,0,49,0.1836734693877551,0.08163265306122448,0.3469387755102041,0.20408163265306123,0.04081632653061224,0.14285714285714285
47472.0,39,56,0,11,0,0,8,2,2,0,4,5,3,1,56,2,1,3,0,75,0.7466666666666667,0.0,0.14666666666666667,0.0,0.0,0.10666666666666667
54603.0,85,145,13,46,17,2,4,6,4,2,4,7,3,1,66,2,1,3,0,227,0.6387665198237885,0.05726872246696035,0.2026431718061674,0.07488986784140969,0.00881057268722467,0.01762114537444934
45207.0,64,203,0,10,0,0,2,5,3,1,6,6,3,1,48,2,1,3,0,215,0.9441860465116279,0.0,0.046511627906976744,0.0,0.0,0.009302325581395349
40689.0,69,270,3,27,39,6,99,7,7,1,5,8,2,1,71,1,1,2,0,444,0.6081081081081081,0.006756756756756757,0.060810810810810814,0.08783783783783784,0.013513513513513514,0.22297297297297297
47821.0,54,9,0,16,6,6,10,1,1,0,3,8,1,1,55,2,1,3,0,47,0.19148936170212766,0.0,0.3404255319148936,0.1276595744680851,0.1276595744680851,0.2127659574468085
27450.0,57,37,12,23,8,11,52,1,2,1,3,7,3,1,71,0,0,1,0,143,0.25874125874125875,0.08391608391608392,0.16083916083916083,0.055944055944055944,0.07692307692307693,0.36363636363636365
39453.0,64,46,0,7,0,0,2,2,2,0,3,6,2,1,39,1,1,2,0,55,0.8363636363636363,0.0,0.12727272727272726,0.0,0.0,0.03636363636363636
26850.0,10,31,1,13,7,2,9,4,2,1,4,4,1,1,51,2,1,3,0,63,0.49206349206349204,0.015873015873015872,0.20634920634920634,0.1111111111111111,0.031746031746031744,0.14285714285714285
79800.0,65,1060,21,530,32,0,224,1,5,11,5,3,2,0,67,0,0,0,0,1867,0.5677557579003749,0.011247991430101767,0.28387787895018746,0.01713979646491698,0.0,0.11997857525441885
61794.0,74,264,47,188,54,47,11,2,4,4,10,2,3,1,61,1,1,2,0,611,0.4320785597381342,0.07692307692307693,0.3076923076923077,0.088379705400982,0.07692307692307693,0.01800327332242226
53863.0,4,399,4,30,6,4,30,3,7,1,7,7,2,1,67,1,1,2,0,473,0.8435517970401691,0.008456659619450317,0.06342494714587738,0.012684989429175475,0.008456659619450317,0.06342494714587738
24221.0,94,8,9,9,2,5,22,1,1,1,3,4,2,1,63,0,0,1,0,55,0.14545454545454545,0.16363636363636364,0.16363636363636364,0.03636363636363636,0.09090909090909091,0.4
39684.0,41,19,0,35,6,4,17,2,2,1,2,7,3,0,38,1,1,1,1,81,0.2345679012345679,0.0,0.43209876543209874,0.07407407407407407,0.04938271604938271,0.20987654320987653
92163.0,25,817,183,797,106,163,20,0,5,11,5,2,3,1,47,0,0,1,0,2086,0.3916586768935762,0.08772770853307767,0.38207094918504314,0.05081495685522531,0.07813998082454458,0.009587727708533078
69882.0,94,292,127,635,132,127,165,1,3,7,9,1,3,0,57,0,0,0,0,1478,0.1975642760487145,0.08592692828146144,0.42963464140730717,0.08930987821380243,0.08592692828146144,0.11163734776725305
33178.0,9,12,6,2,11,2,16,1,1,0,3,4,2,1,45,1,1,2,0,49,0.24489795918367346,0.12244897959183673,0.04081632653061224,0.22448979591836735,0.04081632653061224,0.32653061224489793
59973.0,47,130,30,168,20,34,0,1,3,4,7,1,3,1,50,0,0,1,0,382,0.3403141361256545,0.07853403141361257,0.4397905759162304,0.05235602094240838,0.08900523560209424,0.0
17459.0,12,6,4,16,3,10,30,3,3,1,2,7,3,1,47,1,1,2,0,69,0.08695652173913043,0.057971014492753624,0.2318840579710145,0.043478260869565216,0.14492753623188406,0.43478260869565216
23910.0,80,16,12,18,7,1,13,1,2,0,3,7,2,0,53,1,1,1,1,67,0.23880597014925373,0.1791044776119403,0.26865671641791045,0.1044776119402985,0.014925373134328358,0.19402985074626866
42169.0,20,19,0,9,0,0,2,2,1,0,3,8,3,1,53,2,1,3,0,30,0.6333333333333333,0.0,0.3,0.0,0.0,0.06666666666666667
26224.0,39,4,7,15,13,9,15,3,2,1,3,6,1,1,44,1,1,2,0,63,0.06349206349206349,0.1111111111111111,0.23809523809523808,0.20634920634920634,0.14285714285714285,0.23809523809523808
31089.0,57,31,3,31,2,8,4,3,3,0,4,8,2,1,41,1,1,2,0,79,0.3924050632911392,0.0379746835443038,0.3924050632911392,0.02531645569620253,0.10126582278481013,0.05063291139240506
30081.0,27,36,0,2,0,0,4,1,1,0,3,7,2,0,61,1,1,1,1,42,0.8571428571428571,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523
62807.0,83,526,28,135,10,21,99,3,5,3,12,5,2,1,62,1,1,2,0,819,0.6422466422466423,0.03418803418803419,0.16483516483516483,0.01221001221001221,0.02564102564102564,0.12087912087912088
72906.0,79,400,32,519,71,75,54,1,3,4,9,1,2,0,67,0,0,0,0,1151,0.3475238922675934,0.02780191138140747,0.45091225021720244,0.06168549087749783,0.06516072980017376,0.04691572545612511
61467.0,69,410,16,114,0,5,49,3,5,2,10,5,3,1,74,2,1,3,0,594,0.6902356902356902,0.026936026936026935,0.1919191919191919,0.0,0.008417508417508417,0.08249158249158249
49618.0,77,80,3,26,4,2,14,4,3,1,3,7,3,1,56,2,1,3,0,129,0.6201550387596899,0.023255813953488372,0.20155038759689922,0.031007751937984496,0.015503875968992248,0.10852713178294573
21888.0,15,88,10,46,2,3,64,4,5,1,2,10,3,0,36,1,1,1,1,213,0.4131455399061033,0.046948356807511735,0.215962441314554,0.009389671361502348,0.014084507042253521,0.3004694835680751
42429.0,99,55,0,6,2,0,4,2,1,1,3,5,2,0,49,1,1,1,1,67,0.8208955223880597,0.0,0.08955223880597014,0.029850746268656716,0.0,0.05970149253731343
26150.0,61,5,1,13,3,5,1,1,1,0,3,7,2,0,66,3,1,3,1,28,0.17857142857142858,0.03571428571428571,0.4642857142857143,0.10714285714285714,0.17857142857142858,0.03571428571428571
30801.0,23,8,4,5,15,2,11,2,1,0,3,7,1,1,47,1,1,2,0,45,0.17777777777777778,0.08888888888888889,0.1111111111111111,0.3333333333333333,0.044444444444444446,0.24444444444444444
81168.0,84,410,0,592,147,22,22,1,6,4,7,3,2,1,57,0,0,1,0,1193,0.34367141659681477,0.0,0.49622799664710815,0.12321877619446772,0.018440905280804692,0.018440905280804692
26877.0,74,101,13,76,20,18,40,2,3,1,6,6,3,0,53,0,0,0,0,268,0.376865671641791,0.048507462686567165,0.2835820895522388,0.07462686567164178,0.06716417910447761,0.14925373134328357
